  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 298   24    0   55.56  43.48    10     18   23     11     24    24   100.00
 299   17    0   45.45  31.25     5     11   16      8     17    17   100.00
 300   17    0   63.64  43.75     7     11   16      4     17    17   100.00
 301   20    0   68.75  57.89    11     16   19      5     20    20   100.00
 302   13    0   20.00  16.67     2     10   12      9     13    13   100.00
 303   31    0   34.78  26.67     8     23   30     19     31    31   100.00
 304   27    0   60.87  53.85    14     23   26      9     27    27   100.00
 305    7    0   25.00  16.67     1      4    6      4      7     7   100.00
 306    7    0   60.00  50.00     3      5    6      2      7     7   100.00
 307   18    0   72.73  47.06     8     11   17      3     18    18   100.00
 308   18    0   61.54  47.06     8     13   17      6     18    18   100.00
 309   18    0   42.86  35.29     6     14   17     10     18    18   100.00
 310   16    0   50.00  46.67     7     14   15      8     16    16   100.00
 311    3    0  100.00 100.00     2      2    2      0      3     3   100.00
 312    3    0  100.00 100.00     2      2    2      0      3     3   100.00
 313   19    0   56.25  50.00     9     16   18      7     19    19   100.00
 314   13    0   55.56  41.67     5      9   12      4     13    13   100.00
 315   16    0   54.55  40.00     6     11   15      7     16    16   100.00
 316   37    0   50.00  30.56    11     22   36     13     37    37   100.00
 317   30    0   57.14  41.38    12     21   29     10     30    30   100.00
 318   13    0   70.00  58.33     7     10   12      4     13    13   100.00
 319   49    0   63.16  50.00    24     38   48     14     49    49   100.00
 320   20    0   43.75  36.84     7     16   19     10     20    20   100.00
 321   15    0   50.00  35.71     5     10   14      5     15    15   100.00
 322   20    0   50.00  36.84     7     14   19      7     20    20   100.00
 323   15    0   61.54  57.14     8     13   14      6     15    15   100.00
 324   25    0   35.00  29.17     7     20   24     15     25    25   100.00
 325    5    0   50.00  25.00     1      2    4      2      5     5   100.00
 326    9    0   71.43  62.50     5      7    8      3      9     9   100.00
 327   17    0   83.33  62.50    10     12   16      3     17    17   100.00
 328   18    0   54.55  35.29     6     11   17      6     18    18   100.00
 329   16    0   90.91  66.67    10     11   15      1     16    16   100.00
 330   23    0   29.41  22.73     5     17   22     14     23    23   100.00
 331   17    0   33.33  25.00     4     12   16      8     17    17   100.00
 332   38    0   33.33  27.03    10     30   37     23     38    38   100.00
 333    7    0  100.00  50.00     3      3    6      0      7     7   100.00
 334   21    0   58.82  50.00    10     17   20      7     21    21   100.00
 335   22    0   46.15  28.57     6     13   21     10     22    22   100.00
 336    6    0  100.00  80.00     4      4    5      0      6     6   100.00
 337   22    0   58.82  47.62    10     17   21      8     22    22   100.00
 338   15    0   33.33  21.43     3      9   14      8     15    15   100.00
 339   15    0   54.55  42.86     6     11   14      5     15    15   100.00
 340   26    0   35.00  28.00     7     20   25     14     26    26   100.00
 341    9    0  100.00  75.00     6      6    8      0      9     9   100.00
 342    9    0   57.14  50.00     4      7    8      3      9     9   100.00
 343   10    0   57.14  44.44     4      7    9      3     10    10   100.00
 344   11    0  100.00  80.00     8      8   10      0     11    11   100.00
 345   20    0   76.47  68.42    13     17   19      4     20    20   100.00
 346   29    0   33.33  28.57     8     24   28     17     29    29   100.00
 347   30    0   52.38  37.93    11     21   29     13     30    30   100.00
 348   49    0   53.85  29.17    14     26   48     15     49    49   100.00
 349   20    0   69.23  47.37     9     13   19      6     20    20   100.00
 350   39    0   43.33  34.21    13     30   38     22     39    39   100.00
 351   26    0   47.37  36.00     9     19   25     10     26    26   100.00
 352   25    0   37.50  25.00     6     16   24     11     25    25   100.00
 353   29    0   57.14  42.86    12     21   28     10     29    29   100.00
 354   27    0   52.17  46.15    12     23   26     14     27    27   100.00
 355   23    0   66.67  45.45    10     15   22      5     23    23   100.00
 356   34    0   48.00  36.36    12     25   33     15     34    34   100.00
 357   14    0   72.73  61.54     8     11   13      3     14    14   100.00
 358   15    0   70.00  50.00     7     10   14      3     15    15   100.00
 359   29    0   59.09  46.43    13     22   28      9     29    29   100.00
 360   27    0   66.67  46.15    12     18   26      7     27    27   100.00
 361   32    0   58.33  45.16    14     24   31     11     32    32   100.00
 362   24    0   76.47  56.52    13     17   23      5     24    24   100.00
 363   22    0   52.94  42.86     9     17   21     10     22    22   100.00
 364   31    0   42.86  30.00     9     21   30     15     31    31   100.00
 365   22    0   57.14  38.10     8     14   21     11     22    22   100.00
 366   19    0   75.00  66.67    12     16   18      5     19    19   100.00
 367   21    0   64.29  45.00     9     14   20      6     21    21   100.00
 368   33    0   42.86  28.12     9     21   32     14     33    33   100.00
 369   18    0   50.00  35.29     6     12   17      8     18    18   100.00
 370   35    0   50.00  38.24    13     26   34     14     35    35   100.00
 371   21    0   88.24  75.00    15     17   20      2     21    21   100.00
 372   21    0   61.54  40.00     8     13   20      6     21    21   100.00
 373   19    0   60.00  50.00     9     15   18      7     19    19   100.00
 374   20    0   66.67  42.11     8     12   19      5     20    20   100.00
 375   30    0   79.17  65.52    19     24   29      6     30    30   100.00
 376   21    0   50.00  45.00     9     18   20     10     21    21   100.00
 377   25    0   76.47  54.17    13     17   24      4     25    25   100.00
 378   12    0   80.00  72.73     8     10   11      2     12    12   100.00
 379   16    0   72.73  53.33     8     11   15      3     16    16   100.00
 380   23    0   56.25  40.91     9     16   22      8     23    23   100.00
 381   15    0   58.33  50.00     7     12   14      5     15    15   100.00
 382   22    0   78.57  52.38    11     14   21      3     22    22   100.00
 383   23    0   43.75  31.82     7     16   22     10     23    23   100.00
 384   28    0   72.22  48.15    13     18   27      6     28    28   100.00
 385   42    0   73.08  46.34    19     26   41     11     42    42   100.00
 386   27    0   57.14  46.15    12     21   26     10     27    27   100.00
 387   22    0   62.50  47.62    10     16   21      8     22    22   100.00
 388    4    0  100.00 100.00     3      3    3      0      4     4   100.00
 389   32    0   68.00  54.84    17     25   31     10     32    32   100.00
 390   22    0   81.25  61.90    13     16   21      3     22    22   100.00
 391   25    0   52.38  45.83    11     21   24     11     25    25   100.00
 392   16    0   55.56  33.33     5      9   15      7     16    16   100.00
 393   28    0   38.89  25.93     7     18   27     14     28    28   100.00
 394   16    0   72.73  53.33     8     11   15      4     16    16   100.00
 395   19    0   66.67  55.56    10     15   18      5     19    19   100.00
 396   27    0   44.44  30.77     8     18   26     12     27    27   100.00
 397   20    0   66.67  52.63    10     15   19      6     20    20   100.00
 398   29    0   33.33  25.00     7     21   28     16     29    29   100.00
 399   22    0   58.82  47.62    10     17   21      7     22    22   100.00
 400   25    0   60.00  37.50     9     15   24      8     25    25   100.00
 401   34    0   64.29  54.55    18     28   33     10     34    34   100.00
 402   23    0   50.00  40.91     9     18   22      9     23    23   100.00
 403   32    0   40.91  29.03     9     22   31     16     32    32   100.00
 404   12    0   75.00  54.55     6      8   11      2     12    12   100.00
 405   22    0   62.50  47.62    10     16   21      7     22    22   100.00
 406   18    0   62.50  58.82    10     16   17      6     18    18   100.00
 407   22    0   66.67  47.62    10     15   21      5     22    22   100.00
 408   30    0   60.00  41.38    12     20   29      8     30    30   100.00
 409   12    0   37.50  27.27     3      8   11      6     12    12   100.00
 410   27    0   69.57  61.54    16     23   26      7     27    27   100.00
 411   12    0   55.56  45.45     5      9   11      4     12    12   100.00
 412   14    0   75.00  69.23     9     12   13      3     14    14   100.00
 413    7    0   75.00  50.00     3      4    6      1      7     7   100.00
 414   15    0  100.00  71.43    10     10   14      0     15    15   100.00
 415   24    0   44.44  34.78     8     18   23     10     24    24   100.00
 416   16    0   38.46  33.33     5     13   15      8     16    16   100.00
 417   38    0   39.29  29.73    11     28   37     19     38    38   100.00
 418   34    0   37.50  27.27     9     24   33     19     34    34   100.00
 419   40    0   39.29  28.21    11     28   39     21     40    40   100.00
 420   22    0   64.29  42.86     9     14   21      6     22    22   100.00
 421   22    0   25.00  19.05     4     16   21     15     22    22   100.00
 422   27    0   31.25  19.23     5     16   26     12     27    27   100.00
 423   20    0   66.67  52.63    10     15   19      5     20    20   100.00
 424   18    0   58.33  41.18     7     12   17      8     18    18   100.00
 425   16    0   38.46  33.33     5     13   15      8     16    16   100.00
 426   14    0   70.00  53.85     7     10   13      3     14    14   100.00
 427   22    0   50.00  42.86     9     18   21      9     22    22   100.00
 428   12    0   20.00   9.09     1      5   11      6     12    12   100.00
 429   16    0   69.23  60.00     9     13   15      5     16    16   100.00
 430   27    0   45.00  34.62     9     20   26     13     27    27   100.00
 431   37    0   33.33  25.00     9     27   36     21     37    37   100.00
 432    8    0  100.00  57.14     4      4    7      0      8     8   100.00
 433   16    0   64.29  60.00     9     14   15      5     16    16   100.00
 434   13    0   33.33  25.00     3      9   12      6     13    13   100.00
 435   23    0   56.25  40.91     9     16   22      8     23    23   100.00
 436   20    0   53.33  42.11     8     15   19      7     20    20   100.00
 437   24    0   44.44  34.78     8     18   23     11     24    24   100.00
